params,num_parameters,num_epochs,epoch_train_time,training_time,backpropagation_time,loss_min,max_cpu_usage,max_ram_usage,accuracy,f1_score,precision,recall,confusion_matrix
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",3590,128,0.46906304359436035,61.453123569488525,1.6058128695566576,0.052664615213871,0.0,30.7,97.77950578883704,0.977318542304063,0.9785630838570217,0.9777950578883705,"[[1893, 0, 0, 1, 0, 0], [30, 1710, 15, 18, 91, 88], [0, 0, 1907, 0, 0, 0], [0, 2, 0, 1993, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 0, 2, 0, 8, 1929]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0}",7174,128,0.6731934547424316,63.150009632110596,1.6729699672905953,0.07469644397497177,1.6,30.7,97.12286158631416,0.9707687861142359,0.9719058122911841,0.9712286158631416,"[[1891, 0, 0, 3, 0, 0], [32, 1705, 24, 19, 109, 63], [8, 1, 1894, 4, 0, 0], [0, 6, 22, 1967, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 14, 11, 0, 17, 1897]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0005}",7174,128,0.4779982566833496,62.14800190925598,1.6487369948363566,0.17431947588920593,0.0,30.6,93.90012096077415,0.9367668664457082,0.9399696315268631,0.9390012096077415,"[[1894, 0, 0, 0, 0, 0], [78, 1437, 41, 25, 228, 143], [17, 0, 1866, 24, 0, 0], [5, 12, 2, 1976, 0, 0], [0, 55, 0, 0, 1790, 42], [0, 15, 19, 0, 0, 1905]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.1, 'weight_decay': 0.0001}",7174,128,0.45143818855285645,61.55475449562073,1.633545465685509,0.13950109481811523,0.0,30.6,94.66908588214964,0.9462275809632753,0.9468028079082578,0.9466908588214965,"[[1803, 67, 19, 1, 0, 4], [30, 1636, 26, 13, 109, 138], [2, 0, 1904, 1, 0, 0], [0, 18, 25, 1952, 0, 0], [0, 106, 0, 0, 1739, 42], [0, 13, 3, 0, 0, 1923]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0}",7174,128,0.437119722366333,60.882482051849365,1.58948336656277,0.00858656968921423,0.0,30.7,99.01503369621565,0.9900966230014938,0.9903403596293974,0.9901503369621566,"[[1894, 0, 0, 0, 0, 0], [10, 1854, 5, 8, 18, 57], [0, 1, 1906, 0, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 0, 0, 0, 1876, 11], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0005}",7174,128,0.5286681652069092,61.466970443725586,1.643149489229852,0.09279396384954453,0.0,30.7,95.55037152237774,0.9542957565918916,0.9577099620625621,0.9555037152237774,"[[1877, 0, 17, 0, 0, 0], [49, 1560, 31, 22, 158, 132], [4, 0, 1903, 0, 0, 0], [5, 1, 48, 1941, 0, 0], [0, 7, 0, 0, 1858, 22], [0, 0, 14, 0, 5, 1920]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.01, 'weight_decay': 0.0001}",7174,128,0.4247243404388428,61.323944091796875,1.6308044503023336,0.04375448822975159,0.0,30.7,97.89182650768964,0.9784935957351257,0.9796082692454572,0.9789182650768965,"[[1894, 0, 0, 0, 0, 0], [26, 1723, 19, 16, 73, 95], [1, 0, 1906, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 1, 0, 0, 1886, 0], [0, 0, 2, 0, 11, 1926]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0}",7174,128,0.4371199607849121,61.10322976112366,1.6006848232431725,0.02186802215874195,0.0,30.7,98.5571107655089,0.9853733427234121,0.9859219029304422,0.985571107655089,"[[1894, 0, 0, 0, 0, 0], [21, 1793, 7, 14, 53, 64], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0005}",7174,128,0.5370330810546875,60.70204424858093,1.5966870340999666,0.08953976631164551,0.8,30.7,96.37981683082772,0.9629271265164816,0.9649093265178694,0.9637981683082771,"[[1890, 0, 1, 3, 0, 0], [36, 1620, 28, 23, 133, 112], [5, 0, 1901, 1, 0, 0], [0, 9, 17, 1969, 0, 0], [0, 14, 0, 0, 1851, 22], [0, 0, 8, 0, 7, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512], 'learning_rate': 0.001, 'weight_decay': 0.0001}",7174,128,0.4228811264038086,61.10429263114929,1.6260851420216509,0.040735673159360886,0.0,30.7,97.83134612061517,0.9778618391808691,0.9789750741203828,0.9783134612061517,"[[1893, 0, 0, 1, 0, 0], [30, 1718, 19, 18, 72, 95], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 3, 0, 0, 1882, 2], [0, 0, 3, 0, 8, 1928]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0}",14342,128,0.5107226371765137,65.61447215080261,1.9540893180029733,0.08254319429397583,0.8,30.7,96.93278036979437,0.9688327633052476,0.9702974975855503,0.9693278036979437,"[[1885, 9, 0, 0, 0, 0], [27, 1678, 14, 11, 120, 102], [10, 5, 1874, 0, 0, 18], [0, 0, 0, 1995, 0, 0], [0, 10, 0, 0, 1877, 0], [0, 5, 0, 0, 24, 1910]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0005}",14342,128,0.4788382053375244,65.48203992843628,1.96806292284976,0.18793149292469025,0.0,30.7,92.23259028857785,0.9222789153300478,0.9230351845919017,0.9223259028857784,"[[1891, 0, 0, 3, 0, 0], [68, 1611, 12, 23, 168, 70], [26, 8, 1794, 77, 2, 0], [0, 24, 0, 1971, 0, 0], [0, 201, 0, 0, 1669, 17], [4, 149, 14, 0, 33, 1739]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.1, 'weight_decay': 0.0001}",14342,128,0.4872884750366211,65.70999956130981,1.9826022191689565,0.10750783234834671,0.0,30.7,95.43805080352514,0.9532083711242626,0.9542242437029141,0.9543805080352514,"[[1894, 0, 0, 0, 0, 0], [75, 1570, 36, 21, 128, 122], [11, 8, 1883, 0, 0, 5], [7, 11, 0, 1977, 0, 0], [0, 80, 0, 0, 1803, 4], [0, 8, 0, 0, 12, 1919]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0}",14342,128,0.5287363529205322,66.19356036186218,2.006347342343121,0.011399205774068832,0.0,30.6,99.16191463625367,0.9915473558321722,0.9917469801546694,0.9916191463625367,"[[1894, 0, 0, 0, 0, 0], [12, 1856, 6, 9, 23, 46], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 1, 1938]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0005}",14342,128,0.40448570251464844,66.00104999542236,1.9842327705451421,0.09480030834674835,0.0,30.7,95.49853119059962,0.9537143655392073,0.9560982134600897,0.9549853119059962,"[[1891, 0, 0, 3, 0, 0], [54, 1554, 32, 24, 175, 113], [10, 0, 1893, 4, 0, 0], [0, 21, 11, 1963, 0, 0], [0, 22, 0, 0, 1858, 7], [0, 6, 18, 2, 19, 1894]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.01, 'weight_decay': 0.0001}",14342,128,0.6404383182525635,66.47397470474243,2.0137951392066347,0.042227692902088165,0.0,30.7,98.13374805598755,0.9811415942413044,0.9814226528412862,0.9813374805598756,"[[1893, 0, 0, 1, 0, 0], [24, 1790, 9, 15, 49, 65], [1, 1, 1899, 6, 0, 0], [0, 5, 0, 1990, 0, 0], [0, 12, 0, 0, 1875, 0], [0, 15, 0, 0, 13, 1911]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.001, 'weight_decay': 0.0}",14342,128,0.49408602714538574,66.19220781326294,2.0208421603336437,0.015588170848786831,0.0,30.7,98.6694314843615,0.9865294404249271,0.9869950532702674,0.986694314843615,"[[1894, 0, 0, 0, 0, 0], [20, 1806, 7, 12, 54, 53], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.001, 'weight_decay': 0.0005}",14342,128,0.4980649948120117,66.19815826416016,2.0160814440184898,0.10011298954486847,0.0,30.7,96.44893727319855,0.9634556714359105,0.9660613969129748,0.9644893727319855,"[[1891, 0, 0, 3, 0, 0], [42, 1598, 29, 25, 140, 118], [2, 0, 1903, 2, 0, 0], [0, 4, 10, 1981, 0, 0], [0, 2, 0, 0, 1866, 19], [0, 0, 7, 1, 7, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [1024], 'learning_rate': 0.001, 'weight_decay': 0.0001}",14342,128,0.5068213939666748,66.96396899223328,2.0495190970845276,0.029074179008603096,0.8,30.7,98.22014860895109,0.9819104368779205,0.9825762708834374,0.982201486089511,"[[1893, 0, 0, 1, 0, 0], [29, 1763, 14, 15, 51, 80], [0, 0, 1907, 0, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 4, 0, 0, 1883, 0], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0}",9670,128,0.4846055507659912,63.0925076007843,1.6605694174439043,0.21022063493728638,0.0,30.7,92.90651460169344,0.9269757732653816,0.9334552066915572,0.9290651460169345,"[[1872, 7, 0, 8, 4, 3], [44, 1413, 25, 41, 298, 131], [9, 0, 1801, 72, 0, 25], [0, 0, 0, 1995, 0, 0], [0, 13, 34, 11, 1787, 42], [0, 0, 18, 15, 21, 1885]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0005}",9670,128,0.46200060844421387,63.59520363807678,1.7080938668696435,0.26691728830337524,0.0,30.7,91.0057024364956,0.9051584614025029,0.9176283567445106,0.910057024364956,"[[1879, 0, 0, 0, 0, 15], [89, 1193, 30, 23, 375, 242], [36, 0, 1869, 2, 0, 0], [0, 14, 0, 1981, 0, 0], [15, 11, 28, 0, 1723, 110], [16, 0, 35, 0, 0, 1888]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.1, 'weight_decay': 0.0001}",9670,128,0.46036529541015625,63.04157733917236,1.688352571083949,0.21262359619140625,0.0,30.7,92.21531017798515,0.9189274297831108,0.9281663528311221,0.9221531017798514,"[[1848, 0, 44, 1, 0, 1], [46, 1300, 25, 19, 360, 202], [0, 0, 1907, 0, 0, 0], [0, 22, 15, 1958, 0, 0], [0, 9, 0, 0, 1788, 90], [11, 0, 56, 0, 0, 1872]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0}",9670,128,0.6010992527008057,64.00397729873657,1.683286258152553,0.018672792240977287,0.8,30.7,98.97183341973388,0.9896000565997798,0.9898899853426435,0.9897183341973389,"[[1894, 0, 0, 0, 0, 0], [21, 1833, 6, 16, 26, 50], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0005}",9670,128,0.48705148696899414,63.39216685295105,1.6980313051205416,0.07638383656740189,0.0,30.7,96.96734059097979,0.9689123548522791,0.9709401245297345,0.9696734059097978,"[[1891, 0, 0, 3, 0, 0], [33, 1648, 22, 27, 92, 130], [0, 0, 1879, 28, 0, 0], [0, 1, 0, 1994, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 1, 3, 11, 1924]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.01, 'weight_decay': 0.0001}",9670,128,0.4900341033935547,62.0177321434021,1.6574206669906995,0.03962622955441475,0.0,30.7,98.3324693278037,0.9831120748237758,0.9836944149155632,0.983324693278037,"[[1894, 0, 0, 0, 0, 0], [21, 1785, 9, 13, 57, 67], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 2, 10, 0, 14, 1913]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0}",9670,128,0.4625241756439209,61.007174015045166,1.5902470101366986,0.021780911833047867,0.0,30.7,98.56575082080525,0.9854561249748109,0.9859931605486126,0.9856575082080525,"[[1894, 0, 0, 0, 0, 0], [19, 1793, 17, 12, 37, 74], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0005}",9670,128,0.46184873580932617,61.65350365638733,1.625257779608716,0.06630948930978775,0.0,30.7,97.53758424053913,0.974735277944019,0.9763198045600325,0.9753758424053914,"[[1893, 0, 0, 1, 0, 0], [38, 1678, 24, 21, 79, 112], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1885, 2], [0, 0, 0, 0, 8, 1931]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64], 'learning_rate': 0.001, 'weight_decay': 0.0001}",9670,128,0.4849693775177002,61.1898729801178,1.6114963525599175,0.030266759917140007,0.0,30.7,98.462070157249,0.9843945819827497,0.9849888528288052,0.98462070157249,"[[1894, 0, 0, 0, 0, 0], [20, 1784, 18, 13, 44, 73], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 10, 1929]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0}",35718,128,0.4660630226135254,61.29804611206055,1.588717901280948,0.15913663804531097,0.0,30.7,93.77916018662519,0.936079485969425,0.9395406098110785,0.937791601866252,"[[1894, 0, 0, 0, 0, 0], [58, 1485, 26, 29, 234, 120], [28, 3, 1854, 13, 0, 9], [0, 0, 0, 1995, 0, 0], [0, 16, 0, 0, 1825, 46], [54, 33, 51, 0, 0, 1801]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0005}",35718,128,0.5341806411743164,61.73253059387207,1.6070593271281692,0.22078603506088257,0.0,30.7,92.2239502332815,0.9195287898489006,0.9245576380930306,0.9222395023328149,"[[1875, 0, 0, 10, 0, 9], [66, 1358, 24, 26, 319, 159], [0, 0, 1814, 76, 0, 17], [0, 16, 0, 1979, 0, 0], [0, 77, 8, 0, 1735, 67], [19, 2, 2, 3, 0, 1913]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.1, 'weight_decay': 0.0001}",35718,128,0.4783036708831787,60.55363082885742,1.5698037427532805,0.21285855770111084,0.0,30.7,93.31259720062208,0.9295662241250932,0.9396283091088626,0.9331259720062208,"[[1886, 0, 0, 2, 0, 6], [73, 1300, 23, 25, 347, 184], [20, 0, 1856, 0, 0, 31], [0, 3, 3, 1989, 0, 0], [0, 11, 0, 0, 1834, 42], [4, 0, 0, 0, 0, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0}",35718,128,0.45418429374694824,61.42945575714111,1.62622889319619,0.011141239665448666,0.0,30.7,98.98911353032659,0.9897929950938239,0.9900694923165475,0.9898911353032659,"[[1894, 0, 0, 0, 0, 0], [15, 1839, 6, 13, 23, 56], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 4, 1935]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0005}",35718,128,0.4706385135650635,62.39569139480591,1.6546299742473352,0.05811525508761406,0.0,30.7,97.26974252635218,0.9721819400410829,0.9729493173979812,0.9726974252635217,"[[1894, 0, 0, 0, 0, 0], [48, 1700, 27, 14, 69, 94], [8, 1, 1898, 0, 0, 0], [0, 17, 0, 1978, 0, 0], [0, 23, 0, 0, 1861, 3], [0, 2, 0, 0, 10, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.01, 'weight_decay': 0.0001}",35718,128,0.5259170532226562,62.75412368774414,1.69019708102876,0.036897145211696625,0.0,30.7,98.28062899602557,0.9825776117352051,0.983264112640409,0.9828062899602558,"[[1894, 0, 0, 0, 0, 0], [27, 1776, 12, 11, 47, 79], [0, 0, 1905, 0, 0, 2], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 21, 1918]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0}",35718,128,0.4528648853302002,62.688801527023315,1.6876656643964432,0.008830458857119083,0.0,30.7,99.08415413858648,0.990768214530045,0.9909992875393064,0.9908415413858649,"[[1894, 0, 0, 0, 0, 0], [10, 1851, 3, 13, 21, 54], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0005}",35718,128,0.4497504234313965,62.26114797592163,1.6846791482888734,0.05216461420059204,0.0,30.7,97.76222567824433,0.9771511718502557,0.9783167557722434,0.9776222567824434,"[[1894, 0, 0, 0, 0, 0], [37, 1715, 25, 17, 79, 79], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 8, 0, 14, 1917]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [256, 128], 'learning_rate': 0.001, 'weight_decay': 0.0001}",35718,128,0.5309557914733887,60.74573564529419,1.598228076165849,0.024006515741348267,0.0,30.7,98.61759115258337,0.9859924823878313,0.9864971561035012,0.9861759115258337,"[[1894, 0, 0, 0, 0, 0], [20, 1799, 8, 14, 42, 69], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0}",136966,128,0.439664363861084,61.21089434623718,1.6018165336860406,0.22589226067066193,0.0,30.7,94.14204250907206,0.9394004609302012,0.9451358120860155,0.9414204250907205,"[[1894, 0, 0, 0, 0, 0], [58, 1437, 17, 32, 251, 157], [31, 0, 1846, 6, 0, 24], [0, 0, 0, 1995, 0, 0], [0, 28, 0, 0, 1785, 74], [0, 0, 0, 0, 0, 1939]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0005}",136966,128,0.42652416229248047,61.53703451156616,1.6033172730233642,0.2546801269054413,0.0,30.7,91.15258337653361,0.9060742606262878,0.920844065327779,0.9115258337653361,"[[1874, 0, 5, 1, 0, 14], [60, 1147, 27, 33, 526, 159], [8, 0, 1834, 64, 0, 1], [0, 14, 0, 1981, 0, 0], [0, 17, 0, 8, 1801, 61], [0, 0, 26, 0, 0, 1913]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.1, 'weight_decay': 0.0001}",136966,128,0.477750301361084,61.775840044021606,1.6306120861362625,0.22026826441287994,4.1,30.7,93.03611543113875,0.9276839351245771,0.9327283069299058,0.9303611543113876,"[[1879, 0, 3, 0, 0, 12], [75, 1368, 27, 16, 304, 162], [3, 0, 1904, 0, 0, 0], [0, 17, 0, 1978, 0, 0], [0, 56, 0, 0, 1758, 73], [15, 2, 41, 0, 0, 1881]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0}",136966,128,0.47432613372802734,61.579540729522705,1.613113108080822,0.004853772930800915,0.8,30.7,99.19647485743909,0.9919037431661901,0.992062960199917,0.9919647485743909,"[[1894, 0, 0, 0, 0, 0], [19, 1864, 6, 10, 13, 40], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0005}",136966,128,0.4425771236419678,62.49672555923462,1.659471971484331,0.059917230159044266,0.0,30.7,97.42526352168655,0.9738082147185242,0.9752236193661158,0.9742526352168653,"[[1894, 0, 0, 0, 0, 0], [35, 1703, 14, 23, 67, 110], [4, 0, 1903, 0, 0, 0], [0, 1, 0, 1994, 0, 0], [0, 5, 0, 0, 1846, 36], [0, 0, 3, 0, 0, 1936]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.01, 'weight_decay': 0.0001}",136966,128,0.4815666675567627,63.00705003738403,1.680162950203969,0.022585297003388405,0.0,30.7,97.6931052358735,0.976596485570124,0.9776332641857077,0.9769310523587351,"[[1894, 0, 0, 0, 0, 0], [32, 1736, 19, 9, 69, 87], [0, 0, 1907, 0, 0, 0], [0, 4, 0, 1991, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 7, 0, 40, 1892]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0}",136966,128,0.5780191421508789,62.54601430892944,1.645409921695898,0.006346716079860926,0.0,30.7,99.13599447036461,0.9912871981924326,0.9914698618109096,0.9913599447036461,"[[1894, 0, 0, 0, 0, 0], [21, 1857, 6, 11, 17, 40], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 5, 1934]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0005}",136966,128,0.4578211307525635,62.623676776885986,1.687970994920521,0.046996407210826874,0.0,30.7,97.97822706065318,0.9793763362387835,0.9803646519855641,0.9797822706065319,"[[1894, 0, 0, 0, 0, 0], [28, 1732, 26, 18, 65, 83], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 1, 0, 0, 13, 1925]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [512, 256], 'learning_rate': 0.001, 'weight_decay': 0.0001}",136966,128,0.43484973907470703,62.38824677467346,1.68075768665953,0.021464703604578972,0.8,30.7,98.79039225851045,0.9877586046883756,0.9881175389774529,0.9879039225851045,"[[1894, 0, 0, 0, 0, 0], [27, 1819, 8, 14, 33, 51], [0, 0, 1907, 0, 0, 0], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 7, 1932]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0}",11558,128,0.49686646461486816,64.9140977859497,1.7747750894708947,0.6637636423110962,0.0,30.7,27.881458441334026,0.1390089771827419,0.25631450300041325,0.2788145844133402,"[[1, 0, 0, 1294, 599, 0], [0, 0, 0, 353, 1599, 0], [0, 0, 0, 1907, 0, 0], [0, 0, 0, 1959, 36, 0], [0, 0, 0, 620, 1267, 0], [0, 0, 0, 395, 1544, 0]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0005}",11558,128,0.46881747245788574,64.89668035507202,1.7971359602697603,0.38570818305015564,0.0,30.7,87.37687921202696,0.8595298467369403,0.8990385741611435,0.8737687921202696,"[[1815, 0, 2, 0, 0, 77], [111, 760, 13, 27, 819, 222], [4, 0, 1827, 27, 0, 49], [0, 11, 0, 1984, 0, 0], [0, 0, 0, 0, 1800, 87], [0, 0, 12, 0, 0, 1927]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.1, 'weight_decay': 0.0001}",11558,128,0.5961835384368896,65.37886238098145,1.8145405984186864,0.39973071217536926,0.0,30.7,87.54104026265767,0.8689866978174803,0.8899458970096422,0.8754104026265768,"[[1892, 2, 0, 0, 0, 0], [70, 1007, 43, 10, 691, 131], [18, 0, 1889, 0, 0, 0], [0, 78, 78, 1838, 1, 0], [0, 14, 43, 0, 1801, 29], [4, 0, 169, 0, 61, 1705]]"
"{'batch_size': 512, 'dropout_prob': 0.3, 'epochs': 128, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0}",11558,128,0.4689159393310547,64.81126570701599,1.7652915238024114,0.04684801027178764,0.8,30.7,98.31518921721099,0.9828706784325784,0.9835487747482693,0.9831518921721099,"[[1893, 0, 0, 1, 0, 0], [25, 1769, 25, 16, 49, 68], [0, 0, 1906, 0, 0, 1], [0, 0, 0, 1995, 0, 0], [0, 0, 0, 0, 1887, 0], [0, 0, 0, 0, 10, 1929]]"
