params,num_parameters,accuracy,loss_list,training_time,backpropagation_time,max_cpu_usage,max_ram_usage
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.0001, 'weight_decay': 0.0001}",11990,98.66079142906514,"[0.7666531205177307, 0.2122344970703125, 0.21367500722408295, 0.242815300822258, 0.13092468678951263, 0.1881239265203476, 0.16591030359268188, 0.11855461448431015, 0.14880810678005219, 0.09450383484363556, 0.060511134564876556, 0.1051533967256546, 0.18943624198436737, 0.025483304634690285, 0.08681673556566238, 0.1695370078086853, 0.03598170354962349, 0.05855003744363785, 0.043397124856710434, 0.06190834939479828, 0.14258863031864166, 0.06374677270650864, 0.017558328807353973, 0.13341568410396576, 0.06185831129550934, 0.03089405968785286, 0.018767498433589935, 0.006881422828882933, 0.036050714552402496, 0.019255664199590683, 0.07034943252801895, 0.019308103248476982, 0.02034754864871502, 0.29448652267456055, 0.019737595692276955, 0.036314453929662704, 0.03409699350595474, 0.015950951725244522, 0.01705736294388771, 0.07392574101686478, 0.018110765144228935, 0.012706606648862362, 0.015214391984045506, 0.06525847315788269, 0.015182480216026306, 0.010999893769621849, 0.10426357388496399, 0.024778826162219048, 0.01601783186197281, 0.007975316606462002, 0.18678079545497894, 0.15609700977802277, 0.012473353184759617, 0.1843639463186264, 0.08626891672611237, 0.007973742671310902, 0.23550957441329956, 0.07390784472227097, 0.006736345123499632, 0.004068977665156126, 0.008332370780408382, 0.006940794177353382, 0.013072452507913113, 0.02592090517282486, 0.005986826028674841, 0.03365558013319969, 0.01599392294883728, 0.017139049246907234, 0.016455622389912605, 0.01789136976003647, 0.007493239361792803, 0.0018006173195317388, 0.030186833813786507, 0.032916005700826645, 0.003640729235485196, 0.004554108250886202, 0.009869606234133244, 0.022479688748717308, 0.10633563995361328, 0.027824705466628075, 0.006404181942343712, 0.19088158011436462, 0.006453871726989746, 0.24919399619102478, 0.04485851153731346, 0.004863949026912451, 0.13453924655914307, 0.021233998239040375, 0.022242514416575432, 0.008338091894984245, 0.10627720504999161, 0.058022644370794296, 0.012328757904469967, 0.016112428158521652, 0.015742028132081032, 0.016359256580471992, 0.005854287650436163, 0.00374256051145494, 0.01869301311671734, 0.002932962728664279]",276.6239790916443,1.3579387822862488,1.1,7.6
"{'dropout_prob': 0.0, 'epochs': 100, 'hidden_layers': [128, 64, 32, 16], 'learning_rate': 0.0001, 'weight_decay': 0.001}",11990,98.52255054432348,"[0.5795488953590393, 0.4294303059577942, 0.2616816759109497, 0.18805226683616638, 0.2793731689453125, 0.22678770124912262, 0.13960853219032288, 0.10480165481567383, 0.08701353520154953, 0.15441866219043732, 0.06415793299674988, 0.2325635850429535, 0.1665302962064743, 0.1495257318019867, 0.13217991590499878, 0.19547587633132935, 0.04409484565258026, 0.09783685952425003, 0.12112198024988174, 0.02574961632490158, 0.06369577348232269, 0.07573402673006058, 0.037551399320364, 0.3013566732406616, 0.1153525784611702, 0.042680684477090836, 0.28260573744773865, 0.13331104815006256, 0.08589530736207962, 0.023500848561525345, 0.16243140399456024, 0.03623406961560249, 0.03614520654082298, 0.05037560313940048, 0.2918371558189392, 0.04826325550675392, 0.17566679418087006, 0.02450542524456978, 0.11580485850572586, 0.2467392385005951, 0.16762156784534454, 0.04906367138028145, 0.19971750676631927, 0.04994254186749458, 0.01386710163205862, 0.020944582298398018, 0.10667462646961212, 0.0254977960139513, 0.024747781455516815, 0.04368766397237778, 0.028772132471203804, 0.04486710578203201, 0.0424511656165123, 0.048690035939216614, 0.02283024974167347, 0.04989290609955788, 0.13920792937278748, 0.05658135563135147, 0.20909790694713593, 0.017790930345654488, 0.02406560815870762, 0.03149968013167381, 0.016934985294938087, 0.07884716242551804, 0.062301136553287506, 0.11065452545881271, 0.1221560537815094, 0.05397408828139305, 0.07546048611402512, 0.0205558929592371, 0.018218105658888817, 0.07568126916885376, 0.013389423489570618, 0.04313315451145172, 0.04496142640709877, 0.031953293830156326, 0.028617940843105316, 0.0535975843667984, 0.02879544347524643, 0.05384527146816254, 0.03369562700390816, 0.01804552599787712, 0.1517433226108551, 0.11063932627439499, 0.22753630578517914, 0.021887030452489853, 0.17435118556022644, 0.06038448587059975, 0.042203906923532486, 0.02873363345861435, 0.031650032848119736, 0.050750479102134705, 0.04255867376923561, 0.021884039044380188, 0.010718192905187607, 0.02039702981710434, 0.019950097426772118, 0.031912025064229965, 0.01746097393333912, 0.10285170376300812]",276.468380689621,1.3565315265023248,1.0,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0}",476,69.46604458268533,"[1.2583178281784058, 1.2958225011825562, 1.2819968461990356, 0.9939685463905334, 1.0239723920822144, 0.9553619623184204, 0.9638512134552002, 1.2356857061386108, 0.7879112362861633, 0.892926812171936, 0.7861694097518921, 1.1877080202102661, 1.0751280784606934, 0.9292846322059631, 1.1839648485183716, 0.6754163503646851, 0.9883289337158203, 0.9656417369842529, 1.294885277748108, 0.7686143517494202, 0.9567198157310486, 1.0965267419815063, 1.2585976123809814, 0.7331689596176147, 1.0476611852645874, 0.8173180222511292, 0.9244506359100342, 1.9596176147460938, 1.2477178573608398, 0.840632438659668, 1.089476466178894, 1.3290303945541382, 0.633046567440033, 0.9227168560028076, 0.7040615677833557, 0.9246890544891357, 1.4187837839126587, 1.064509391784668, 1.0518428087234497, 1.0801901817321777, 0.8841529488563538, 0.7991614937782288, 0.7075843811035156, 0.7317575812339783, 0.6770268082618713, 0.562063992023468, 0.7205101251602173, 0.7251943945884705, 0.6854736804962158, 0.824640691280365, 0.8530718088150024, 0.9551935791969299, 0.8012483716011047, 1.2419244050979614, 0.9416172504425049, 0.6554813981056213, 0.8549804091453552, 1.1411458253860474, 0.8807565569877625, 0.8309230208396912, 0.71756511926651, 0.9214202761650085, 0.8339200615882874, 1.2143340110778809, 1.0158445835113525, 1.0669602155685425, 0.6542519927024841, 0.844664990901947, 1.2796869277954102, 1.1297492980957031, 1.0229156017303467, 0.7203163504600525, 1.0961763858795166, 1.223631739616394, 1.177972674369812, 1.0923653841018677, 1.0814685821533203, 0.9935511946678162, 0.7155728340148926, 1.0289419889450073, 1.0085829496383667, 0.9038547277450562, 1.024463176727295, 0.7780284285545349, 0.9985067844390869, 1.274767279624939, 1.1309876441955566, 0.7825683951377869, 0.7196011543273926, 1.0995762348175049, 1.0361249446868896, 1.0531930923461914, 1.0212265253067017, 0.7313238382339478, 0.6047055721282959, 0.8418243527412415, 0.7812446355819702, 0.8204055428504944, 0.8815240859985352, 0.950941801071167]",265.8220727443695,1.1212187412694015,1.0,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.0001}",476,80.30067392431312,"[1.2135462760925293, 1.3014649152755737, 1.1177706718444824, 0.6931683421134949, 0.9477487206459045, 0.983430802822113, 0.6532836556434631, 1.2062079906463623, 0.6354284286499023, 1.4427618980407715, 1.2248749732971191, 0.8632557392120361, 0.7979928851127625, 0.9474241137504578, 0.8116239905357361, 1.0742732286453247, 0.7305355668067932, 1.050512433052063, 0.7655353546142578, 0.886038064956665, 1.126631498336792, 1.0326874256134033, 0.8888342380523682, 0.6966983079910278, 0.7554749846458435, 0.6452040672302246, 0.9368038773536682, 0.7917621731758118, 0.9213613867759705, 1.3031009435653687, 1.1416834592819214, 1.0952810049057007, 0.7751762270927429, 0.9057677984237671, 1.02946937084198, 0.6587215662002563, 1.2595280408859253, 0.6335955262184143, 0.9883762001991272, 1.0525847673416138, 0.7931314706802368, 0.8549693822860718, 0.6448057889938354, 0.5285459160804749, 0.9792435169219971, 0.9293574690818787, 0.813235878944397, 0.6311793327331543, 0.5705922245979309, 1.4091919660568237, 0.5893517136573792, 0.8711839914321899, 0.55379718542099, 1.071039080619812, 0.635314404964447, 0.708467960357666, 1.2559963464736938, 1.1022067070007324, 0.8947011828422546, 0.7821975350379944, 0.8143409490585327, 0.8949223160743713, 0.5865373611450195, 1.0567967891693115, 0.8548091650009155, 1.1730263233184814, 0.9442756175994873, 1.1192476749420166, 0.9904884099960327, 1.0631192922592163, 1.2295688390731812, 0.7724667191505432, 0.5438817739486694, 0.9592435956001282, 0.7884031534194946, 0.8397058248519897, 1.0630348920822144, 0.774486780166626, 0.8221374154090881, 1.0258034467697144, 0.7166904807090759, 0.8127577304840088, 0.8617242574691772, 1.161289095878601, 0.8093568682670593, 0.9004185199737549, 0.8825333118438721, 0.481580525636673, 0.7698859572410583, 0.7885727286338806, 1.0268645286560059, 1.0454649925231934, 0.9376171231269836, 1.1810330152511597, 0.7844391465187073, 0.6680513620376587, 1.2139010429382324, 0.950442373752594, 0.7278635501861572, 0.6728426814079285]",270.9355843067169,1.1856808089419624,1.0,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.01, 'weight_decay': 0.001}",476,81.89044409884224,"[0.8794689178466797, 1.2195855379104614, 0.9655253887176514, 1.168189525604248, 0.8704631924629211, 0.7057502269744873, 1.216326117515564, 0.6715404987335205, 1.3623955249786377, 0.8782250881195068, 1.2047349214553833, 0.7078419923782349, 1.0839838981628418, 0.8836610913276672, 1.0811057090759277, 0.7449674606323242, 1.0853747129440308, 0.4519507586956024, 1.224531650543213, 1.0894691944122314, 1.1652837991714478, 1.0851554870605469, 0.6141650676727295, 0.9823405742645264, 1.070036768913269, 0.528170108795166, 0.6704617738723755, 1.347411870956421, 0.7112261652946472, 0.8009304404258728, 0.6721508502960205, 0.5780709981918335, 0.7929102182388306, 0.6534547805786133, 0.6963571906089783, 0.5921806693077087, 1.092835545539856, 0.7428075671195984, 0.7063052654266357, 0.7328134775161743, 0.8430666327476501, 1.0068479776382446, 0.8109851479530334, 0.8697412610054016, 1.4557582139968872, 0.764451801776886, 0.8053696155548096, 0.8249836564064026, 1.134971261024475, 1.0569343566894531, 0.911237895488739, 0.6422852873802185, 0.7598053216934204, 0.8065904974937439, 0.7196120619773865, 0.7266202569007874, 0.5840330719947815, 1.0069500207901, 0.4296766519546509, 0.7356652617454529, 0.7485886216163635, 0.9439689517021179, 0.5269736647605896, 0.8958728909492493, 0.8864874243736267, 0.5769269466400146, 0.8511120080947876, 0.9114055633544922, 0.9539564251899719, 0.42962881922721863, 0.8138611316680908, 0.6565600037574768, 0.6851688623428345, 0.847797155380249, 0.8519791960716248, 0.6709538102149963, 0.9458351135253906, 0.8389766812324524, 0.9362804293632507, 0.8778578042984009, 1.0032103061676025, 0.8204152584075928, 0.9768012762069702, 0.7757245898246765, 1.04850435256958, 0.6846221685409546, 0.8021366596221924, 0.7155107259750366, 1.3017405271530151, 1.3008571863174438, 0.9094958901405334, 0.8552767038345337, 1.1070117950439453, 0.6524730920791626, 0.6232631206512451, 0.9850151538848877, 0.7197505235671997, 0.9799306988716125, 0.7306336760520935, 0.9185245633125305]",270.28449416160583,1.1833267844184328,1.0,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.0}",476,79.44530844997408,"[1.3886364698410034, 1.1377239227294922, 1.1158883571624756, 1.0715152025222778, 0.9635045528411865, 1.0648401975631714, 0.7800754308700562, 0.7385416626930237, 0.7298730611801147, 0.9313243627548218, 0.8131032586097717, 1.1581977605819702, 1.0013349056243896, 0.9072343707084656, 1.0054997205734253, 0.9576361179351807, 1.0623799562454224, 0.6049343943595886, 0.6521268486976624, 0.8229218125343323, 1.2164411544799805, 0.6418389081954956, 0.8942165374755859, 1.1670893430709839, 0.7651790380477905, 0.6475636959075928, 1.7066924571990967, 0.661332905292511, 0.9958295226097107, 1.5887984037399292, 0.688515305519104, 1.0353407859802246, 1.125723123550415, 1.0507477521896362, 0.7719160318374634, 0.8302187323570251, 0.7391631603240967, 1.4495577812194824, 0.8883420825004578, 0.9161012172698975, 0.6265243887901306, 1.362052321434021, 0.9862937331199646, 0.9287048578262329, 0.964333713054657, 0.8483577966690063, 0.9668012261390686, 0.7159435153007507, 0.9945611357688904, 1.1254124641418457, 0.8822399377822876, 1.2315162420272827, 0.7887731790542603, 0.5894824862480164, 0.9849129319190979, 0.7556467652320862, 0.8328371047973633, 0.6857720613479614, 0.7020516395568848, 1.0063077211380005, 0.6071120500564575, 0.8389310836791992, 1.0489513874053955, 0.7368001341819763, 0.8413152694702148, 0.6911811232566833, 1.0023283958435059, 0.825899064540863, 0.9889087080955505, 0.7586306929588318, 0.9353464245796204, 0.6936125755310059, 0.9490234851837158, 0.6750548481941223, 0.9084524512290955, 0.5961665511131287, 1.0976669788360596, 0.7455031871795654, 0.5399692058563232, 0.8950174450874329, 1.2942560911178589, 0.8037605881690979, 0.6300640106201172, 0.8617580533027649, 0.8412417769432068, 0.8727651238441467, 1.0896738767623901, 1.252645492553711, 0.9970592260360718, 0.8125921487808228, 0.825965166091919, 0.869166910648346, 0.9866216778755188, 0.7496039867401123, 0.5338897705078125, 0.9053508639335632, 0.7766416668891907, 0.7548237442970276, 1.2534950971603394, 0.7286614775657654]",266.82197666168213,1.1319925310861998,0.9,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.0001}",476,86.27959218939002,"[1.1173303127288818, 0.9014500975608826, 1.076987385749817, 0.850280225276947, 1.3478014469146729, 0.7886447310447693, 0.8264690637588501, 0.8130292296409607, 0.7534884810447693, 0.9518368244171143, 1.1347441673278809, 0.8460845947265625, 0.9217065572738647, 1.3903141021728516, 0.8888160586357117, 1.117417335510254, 0.8588416576385498, 0.8013515472412109, 1.0286921262741089, 1.0295771360397339, 0.9582639336585999, 0.676689088344574, 1.0100455284118652, 1.0834150314331055, 0.9690282940864563, 0.9340953826904297, 0.9230607748031616, 0.6741635799407959, 0.8917650580406189, 0.36056017875671387, 0.5941522717475891, 0.9875751733779907, 0.7050321698188782, 1.443790316581726, 0.9215473532676697, 1.0371043682098389, 1.1503119468688965, 0.6153835654258728, 0.8012077808380127, 1.0514657497406006, 1.1010195016860962, 0.8043197393417358, 0.9287929534912109, 0.8393399715423584, 0.6750037670135498, 0.4557000994682312, 0.8188108801841736, 0.9623844623565674, 0.6870849132537842, 1.1868380308151245, 0.593532383441925, 1.2613314390182495, 0.663322389125824, 0.9393987059593201, 0.5605117678642273, 1.148881435394287, 0.8159489035606384, 0.6888722777366638, 0.8038821816444397, 0.8272661566734314, 0.8288951516151428, 1.1587570905685425, 0.9793891310691833, 0.8365814685821533, 0.5335294604301453, 0.6865265369415283, 1.0220627784729004, 0.6382060647010803, 0.6514773368835449, 0.5616336464881897, 0.7277591824531555, 0.8071973323822021, 0.8948660492897034, 0.751512885093689, 1.0845624208450317, 0.7837779521942139, 0.8799461722373962, 0.8787537217140198, 0.659959614276886, 0.4871769845485687, 0.6075350046157837, 1.1206055879592896, 0.8592124581336975, 0.6640697121620178, 0.743840217590332, 0.9930093884468079, 0.6804929971694946, 1.1137398481369019, 1.1332889795303345, 0.7436056137084961, 0.7028153538703918, 0.8736960887908936, 0.986172616481781, 0.7501592040061951, 0.6822695136070251, 0.920195996761322, 0.6259335279464722, 0.5588438510894775, 1.178853154182434, 0.8466901183128357]",270.641884803772,1.1836420337139573,1.1,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.005, 'weight_decay': 0.001}",476,88.53464662173837,"[0.9937507510185242, 0.7350330948829651, 1.053331732749939, 1.3620487451553345, 0.8951759934425354, 0.6965242028236389, 1.436010479927063, 1.3611292839050293, 0.9956200122833252, 0.6444933414459229, 0.848600447177887, 0.8466750979423523, 0.9711549282073975, 0.761487603187561, 0.7001144886016846, 1.0586825609207153, 0.619913637638092, 0.6929697394371033, 1.0598020553588867, 0.9311641454696655, 0.8056445717811584, 0.7399817109107971, 0.7210144400596619, 0.37903669476509094, 0.8883824944496155, 0.6211410164833069, 0.6877192854881287, 0.5546863079071045, 0.689443051815033, 0.8676778674125671, 0.7730583548545837, 0.8919033408164978, 0.9740848541259766, 0.8319830298423767, 0.4190390706062317, 0.7811424732208252, 0.5763390064239502, 0.65861576795578, 1.0729788541793823, 0.7187235355377197, 0.8272701501846313, 0.7321155071258545, 0.7686363458633423, 0.9866819977760315, 1.0895942449569702, 0.7265279293060303, 0.5572391152381897, 0.7119442224502563, 0.6795105338096619, 0.476163774728775, 0.5629829168319702, 0.7444282174110413, 0.6269243955612183, 0.49772632122039795, 1.1561152935028076, 1.59142005443573, 0.8307505249977112, 1.0180071592330933, 0.5404147505760193, 0.7051852941513062, 0.5440139174461365, 0.5638514161109924, 0.3724431097507477, 0.6693398356437683, 0.46650296449661255, 0.6817847490310669, 0.94033282995224, 0.5911168456077576, 0.9270280599594116, 0.9414365291595459, 1.0144010782241821, 0.4990382492542267, 0.6029350757598877, 1.3114221096038818, 0.7183727622032166, 0.5727719068527222, 1.0422946214675903, 0.46517106890678406, 0.7536342144012451, 0.9349518418312073, 0.9121048450469971, 0.5418457388877869, 0.9914432764053345, 0.7332557439804077, 0.6318407654762268, 0.8330716490745544, 1.036130428314209, 0.6662492156028748, 0.5166473388671875, 0.6434879302978516, 0.9218923449516296, 0.8211545348167419, 1.0383402109146118, 0.7359014749526978, 0.8197786211967468, 0.66805499792099, 0.7216079831123352, 0.8117191791534424, 0.5697574019432068, 1.2555285692214966]",271.9292080402374,1.1927524488933838,0.8,7.6
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.0}",476,78.53810264385692,"[1.778887152671814, 1.7187812328338623, 1.5551880598068237, 1.4137396812438965, 1.5377098321914673, 1.242768406867981, 1.1612943410873413, 1.1023528575897217, 1.5296409130096436, 1.1449319124221802, 0.918993353843689, 0.9099579453468323, 1.2520946264266968, 1.226900577545166, 1.707116723060608, 0.8787030577659607, 1.153530240058899, 1.160457730293274, 1.002523422241211, 0.9919536709785461, 1.1215366125106812, 0.8738402724266052, 1.0447453260421753, 1.0500565767288208, 1.2567458152770996, 0.7821356058120728, 0.863865315914154, 2.506413221359253, 1.1543738842010498, 1.1148045063018799, 1.1247379779815674, 1.2557181119918823, 1.163497805595398, 0.8931751847267151, 1.2303720712661743, 1.0965160131454468, 0.8737272620201111, 1.1542357206344604, 1.04442298412323, 0.9872855544090271, 1.0140074491500854, 0.6792871356010437, 0.9552109241485596, 0.8040418028831482, 1.8000737428665161, 0.7975662350654602, 0.7301387786865234, 0.7038771510124207, 0.9012418389320374, 1.0140092372894287, 0.8708857893943787, 0.5637851357460022, 0.8745849132537842, 1.1926912069320679, 0.5193110108375549, 0.7731176018714905, 1.3063831329345703, 0.9109994769096375, 1.0858908891677856, 0.8333089351654053, 0.9283655285835266, 0.6825363636016846, 1.4149142503738403, 1.1545274257659912, 0.8618828058242798, 0.9450767636299133, 0.8065369129180908, 0.5156452059745789, 0.9003339409828186, 0.8379042148590088, 0.8590849041938782, 1.1192704439163208, 0.958394467830658, 0.9522495865821838, 1.010903239250183, 0.7589552402496338, 0.9058700799942017, 1.33622407913208, 0.7652595639228821, 0.7285315990447998, 0.9367926120758057, 0.8128284215927124, 1.018195629119873, 0.7990081310272217, 0.7132448554039001, 1.1877903938293457, 0.8132575750350952, 0.8466786742210388, 0.9019555449485779, 0.6612548232078552, 0.9279471039772034, 0.6609916687011719, 0.7318398952484131, 0.7579506039619446, 0.7722710967063904, 0.9695025086402893, 0.5758271813392639, 2.165886163711548, 1.2004194259643555, 0.8044458627700806]",267.691623210907,1.1348754957894593,2.3,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.0001}",476,81.2597200622084,"[1.6812411546707153, 1.4778873920440674, 1.765702486038208, 2.3500382900238037, 1.1420220136642456, 1.2910099029541016, 1.2082741260528564, 1.1085737943649292, 1.1936737298965454, 1.0029654502868652, 1.1613401174545288, 0.973597526550293, 1.2477895021438599, 1.24032461643219, 1.1060019731521606, 1.004956603050232, 1.1166545152664185, 0.9339579939842224, 1.1857542991638184, 0.9847429394721985, 1.0667078495025635, 1.2677464485168457, 0.7044106125831604, 0.8305326104164124, 1.1721532344818115, 0.9535653591156006, 0.6256079077720642, 0.9547584652900696, 0.9451612234115601, 0.828904390335083, 0.7562313675880432, 0.9696174263954163, 0.8566762804985046, 0.8958736658096313, 0.8613454699516296, 0.9933086633682251, 0.9679180383682251, 0.7564818859100342, 1.0411442518234253, 0.7057240009307861, 1.0477063655853271, 1.419211983680725, 1.260172724723816, 0.7780159115791321, 1.150621771812439, 0.5129261016845703, 0.928330659866333, 0.8146787285804749, 1.155892252922058, 1.0687892436981201, 0.5964629054069519, 0.5426405072212219, 0.6976283192634583, 0.8870858550071716, 0.7013089656829834, 0.8528352379798889, 0.8176352977752686, 0.7242040038108826, 1.0290955305099487, 1.0132813453674316, 0.8514871001243591, 0.6608100533485413, 0.9441190361976624, 0.8028314113616943, 0.8008943796157837, 0.9095230102539062, 0.8025872707366943, 0.6264576315879822, 0.9078672528266907, 1.0413494110107422, 0.7538332343101501, 0.8422302603721619, 0.5230783820152283, 0.6911165118217468, 0.7409443259239197, 0.9142436385154724, 1.019599437713623, 1.1941907405853271, 0.8183953762054443, 0.9466943740844727, 0.8758914470672607, 0.7944152355194092, 0.6680975556373596, 0.7653396725654602, 0.8462688326835632, 0.8657770752906799, 0.9122833609580994, 0.7431171536445618, 0.9972532391548157, 1.0705246925354004, 0.7123814821243286, 1.0275670289993286, 0.6702539920806885, 0.5855798125267029, 1.0563247203826904, 0.8358210921287537, 0.6850261092185974, 0.610629141330719, 1.201005458831787, 0.7582386136054993]",271.0716643333435,1.1872660982016041,3.6,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.001}",476,71.1767755313634,"[1.416649580001831, 1.3318336009979248, 1.457112431526184, 1.1774494647979736, 1.5523868799209595, 1.4287035465240479, 1.3576607704162598, 1.0555191040039062, 1.2094513177871704, 0.9358713626861572, 1.2255414724349976, 1.00178861618042, 1.1566212177276611, 1.1393029689788818, 0.8632066249847412, 1.1143336296081543, 1.1111401319503784, 1.110408902168274, 1.1216181516647339, 1.1128649711608887, 0.7932398319244385, 0.9450326561927795, 1.1513508558273315, 1.114561915397644, 1.1893755197525024, 1.057063102722168, 1.3383252620697021, 0.8583939075469971, 0.8941981792449951, 0.7711994051933289, 1.1046916246414185, 1.097690463066101, 0.938276469707489, 1.247462511062622, 0.990339994430542, 1.2095481157302856, 1.2743849754333496, 1.5208168029785156, 0.8837579488754272, 1.178437352180481, 0.9547781348228455, 1.1205050945281982, 1.3580142259597778, 0.9237824082374573, 0.92600417137146, 1.095776081085205, 0.9611223340034485, 1.0168397426605225, 1.4369854927062988, 0.9201856255531311, 1.1162559986114502, 1.000851035118103, 0.961395263671875, 0.8692241907119751, 1.2648049592971802, 1.0482617616653442, 1.0138180255889893, 0.7245123386383057, 1.055672526359558, 0.8511744141578674, 0.7403143048286438, 0.8161414861679077, 0.982548177242279, 1.0727906227111816, 0.912865400314331, 0.9965282678604126, 0.8619751334190369, 0.9501320123672485, 1.1968598365783691, 0.9663363099098206, 1.0655689239501953, 1.0234538316726685, 1.0735515356063843, 0.8750874996185303, 1.0999770164489746, 0.8411083817481995, 1.0484689474105835, 1.1458946466445923, 0.9568416476249695, 0.920825719833374, 0.8685999512672424, 1.2239021062850952, 0.8546969890594482, 1.2115769386291504, 0.7611671686172485, 0.8717642426490784, 1.0406584739685059, 1.2240662574768066, 1.0499969720840454, 1.114020824432373, 0.9158601760864258, 0.9782813787460327, 1.1669176816940308, 1.0082253217697144, 0.7455980181694031, 0.8020740747451782, 0.8350183367729187, 1.086403727531433, 1.086971402168274, 0.8806528449058533]",271.0124089717865,1.1878423236351645,1.2,7.5
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0}",476,80.66355624675998,"[1.872930645942688, 2.066842555999756, 1.7355048656463623, 1.6604098081588745, 1.7063853740692139, 1.663550615310669, 1.6402370929718018, 1.8324679136276245, 1.7079284191131592, 1.8539810180664062, 1.529058575630188, 1.5211037397384644, 1.6315784454345703, 1.7247650623321533, 1.5507031679153442, 1.6314544677734375, 1.6652530431747437, 1.3974820375442505, 1.2935338020324707, 1.559402585029602, 1.3929928541183472, 1.426775336265564, 1.5394726991653442, 1.2331048250198364, 1.0539814233779907, 1.4172894954681396, 1.653910756111145, 1.4940327405929565, 1.3414779901504517, 1.1742631196975708, 1.3558757305145264, 1.3217095136642456, 1.4573215246200562, 1.2189679145812988, 1.357040286064148, 1.2801547050476074, 1.30726957321167, 1.0836009979248047, 1.1373114585876465, 1.1833124160766602, 1.3212810754776, 1.1656562089920044, 1.0429879426956177, 1.4511479139328003, 1.2158942222595215, 1.073103427886963, 1.285274624824524, 0.9273403286933899, 1.1880576610565186, 1.2943795919418335, 1.2003074884414673, 1.2838410139083862, 1.2976099252700806, 1.2609429359436035, 0.9773365259170532, 1.0940618515014648, 0.9808565378189087, 1.1268210411071777, 0.8720681667327881, 1.3152927160263062, 1.2139300107955933, 0.9900770783424377, 1.104669451713562, 1.0015860795974731, 1.2797216176986694, 1.3248937129974365, 1.3661366701126099, 1.1785560846328735, 1.1755499839782715, 0.9611266851425171, 1.3765822649002075, 1.6339797973632812, 1.1895132064819336, 0.8051066994667053, 1.0095303058624268, 0.9463658928871155, 0.7539754509925842, 0.9209941625595093, 0.9932763576507568, 1.2960829734802246, 0.9625065326690674, 0.8936397433280945, 0.9703664779663086, 0.9052265286445618, 1.1129043102264404, 0.7697616815567017, 1.0172110795974731, 0.9175087213516235, 1.136136531829834, 0.9898685812950134, 1.1615099906921387, 0.7750875949859619, 0.903691828250885, 0.7662742137908936, 0.9997894763946533, 1.4617103338241577, 0.7718034982681274, 1.2682191133499146, 0.7196126580238342, 1.3919110298156738]",266.5022759437561,1.1265552570806683,1.1,7.5
