params,num_parameters,accuracy,loss_list,training_time,backpropagation_time,max_cpu_usage,max_ram_usage
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.001, 'weight_decay': 0.001}",366,83.08277172973906,"[1.6730273962020874, 1.5071660280227661, 1.1427648067474365, 1.414703369140625, 0.7140381336212158, 1.1089794635772705, 1.2778409719467163, 1.4927151203155518, 1.0894737243652344, 1.0240939855575562, 0.9087799191474915, 0.6771478056907654, 0.7503450512886047, 0.8430647253990173, 1.23255455493927, 0.729766309261322, 0.727957010269165, 1.2084287405014038, 0.8219026327133179, 1.269897699356079, 0.873859167098999, 0.946683943271637, 0.7183624505996704, 0.8914732336997986, 0.8504974246025085, 0.5470306873321533, 0.9870707988739014, 0.955461323261261, 0.7331197261810303, 0.8076004385948181, 0.7839065790176392, 0.9901872873306274, 0.6472070217132568, 0.6950554847717285, 0.9123168587684631, 1.1383593082427979, 0.8659370541572571, 1.2388666868209839, 1.4649218320846558, 0.709497332572937, 0.7249414920806885, 0.7758335471153259, 0.542903482913971, 0.6704502701759338, 0.7711668610572815, 0.7489763498306274, 0.945834755897522, 0.5571838021278381, 0.5374144911766052, 0.6768667101860046, 0.8074339032173157, 0.8222399353981018, 0.7552050948143005, 0.966866135597229, 0.7442365884780884, 0.6438562870025635, 0.6608437895774841, 0.6959330439567566, 0.5285869836807251, 0.9487268924713135, 0.5769133567810059, 0.7796609997749329, 0.9879820346832275, 0.6876418590545654, 0.7697679996490479, 0.9335957169532776, 0.7170326709747314, 0.5174534916877747, 0.6402647495269775, 0.48830899596214294, 0.6464332938194275, 0.5538308620452881, 1.335054874420166, 0.5341243743896484, 0.5509954690933228, 1.094210147857666, 0.515957236289978, 1.0132750272750854, 0.7662176489830017, 0.6772292256355286, 0.7340438961982727, 0.8186536431312561, 0.6233430504798889, 0.483484148979187, 0.653252363204956, 0.7018389701843262, 0.8095937967300415, 0.8419893383979797, 0.9367743134498596, 0.75919109582901, 0.7715869545936584, 0.5344218611717224, 0.5359423756599426, 0.510169506072998, 0.7984579205513, 0.6385511755943298, 0.7637488842010498, 0.7208366990089417, 0.6861271262168884, 0.5729989409446716]",231.232328414917,0.8827653576655942,2.7,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0}",366,79.53170900293762,"[1.7977131605148315, 1.7704787254333496, 1.7368178367614746, 1.533898949623108, 1.7479270696640015, 1.7044166326522827, 1.5715007781982422, 1.5555917024612427, 1.6492992639541626, 1.6334114074707031, 1.5885566473007202, 1.5171161890029907, 1.6178730726242065, 1.3786128759384155, 1.2650331258773804, 1.5514824390411377, 1.6322693824768066, 1.4618417024612427, 1.3440382480621338, 1.6063495874404907, 1.1723167896270752, 1.3313850164413452, 1.3048396110534668, 1.0796107053756714, 1.274658203125, 1.4105128049850464, 1.026936411857605, 1.2595818042755127, 1.1390382051467896, 1.3447483777999878, 1.183986783027649, 0.9634214639663696, 1.3798867464065552, 1.0882138013839722, 1.1603697538375854, 0.9869416952133179, 0.9026244878768921, 1.6062697172164917, 1.0605756044387817, 1.1189165115356445, 1.3534938097000122, 1.4522048234939575, 1.1870472431182861, 1.1565345525741577, 1.2148756980895996, 0.920326292514801, 1.426684856414795, 1.2765049934387207, 1.1870112419128418, 1.2246774435043335, 1.0077250003814697, 1.387149691581726, 1.045224666595459, 1.132576823234558, 1.3052254915237427, 1.1278347969055176, 1.052871584892273, 1.3521499633789062, 0.8855707049369812, 1.4137622117996216, 1.052968144416809, 1.227300763130188, 0.9208739995956421, 1.09813392162323, 0.9719349145889282, 1.0219889879226685, 1.1147805452346802, 0.99920654296875, 1.1346396207809448, 1.4136697053909302, 0.7542964816093445, 1.0122897624969482, 0.9283651113510132, 1.3770569562911987, 0.7651371359825134, 0.9589192867279053, 0.8675104379653931, 0.9666179418563843, 0.866118848323822, 0.8606027364730835, 1.2051200866699219, 0.8268358707427979, 1.0132222175598145, 1.0934478044509888, 0.9308205246925354, 1.4340285062789917, 1.213303804397583, 0.8539325594902039, 0.8394448757171631, 0.6360207200050354, 0.7269880175590515, 1.3028141260147095, 1.2605462074279785, 0.9367188811302185, 1.2884594202041626, 1.1172271966934204, 1.0495558977127075, 1.3172037601470947, 0.6756465435028076, 1.0321589708328247]",227.1855480670929,0.8342035106532482,3.7,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.0001}",366,84.19733886296872,"[2.025463819503784, 1.8684347867965698, 1.7940422296524048, 1.8239742517471313, 1.4884334802627563, 1.7274028062820435, 1.746177315711975, 1.579695463180542, 1.6594356298446655, 1.38972806930542, 1.6923648118972778, 1.4104670286178589, 1.501670002937317, 1.4859007596969604, 1.684041142463684, 1.7465530633926392, 1.0884513854980469, 1.19611656665802, 1.3129884004592896, 1.3377972841262817, 1.3926042318344116, 1.105366587638855, 1.454242467880249, 1.1236199140548706, 1.072482705116272, 1.1509404182434082, 1.0348714590072632, 1.3722771406173706, 1.1081693172454834, 1.1256026029586792, 1.303655982017517, 1.3404313325881958, 1.2496191263198853, 1.551061749458313, 1.175491213798523, 0.9009000658988953, 1.715814471244812, 1.0760306119918823, 1.149762749671936, 1.1175965070724487, 1.4432835578918457, 1.0965758562088013, 1.2060996294021606, 1.0469218492507935, 1.2072207927703857, 0.8591092824935913, 0.8843749761581421, 1.1287856101989746, 0.9684780240058899, 0.9971357583999634, 1.165065884590149, 1.2137395143508911, 1.1442240476608276, 1.0133216381072998, 1.0190021991729736, 1.0766478776931763, 0.8572455048561096, 0.8482815027236938, 1.3586844205856323, 1.8708926439285278, 1.1629704236984253, 1.4250819683074951, 0.8889734148979187, 0.7934864163398743, 0.9258964657783508, 1.0361688137054443, 0.821681559085846, 1.0521429777145386, 0.9786878824234009, 0.8317984938621521, 0.8761192560195923, 1.0170396566390991, 0.9672940969467163, 0.7119571566581726, 1.132851481437683, 0.9460169076919556, 0.7829082012176514, 1.1296690702438354, 0.6930220127105713, 1.0850822925567627, 0.9042263031005859, 0.920349657535553, 1.3831486701965332, 1.066514492034912, 0.7519847750663757, 1.1935745477676392, 0.6396574378013611, 1.0535008907318115, 0.8512535691261292, 0.7424202561378479, 1.1768269538879395, 0.8883166909217834, 1.0138332843780518, 1.1120816469192505, 0.8836343884468079, 0.813398540019989, 0.8214216232299805, 0.7175636291503906, 0.43150225281715393, 0.7862322330474854]",230.87156558036804,0.8800201587255488,2.0,7.0
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [10, 10, 10], 'learning_rate': 0.0001, 'weight_decay': 0.001}",366,80.05011232071885,"[1.7702826261520386, 1.8940216302871704, 1.676734209060669, 1.8415024280548096, 1.5190457105636597, 1.6104744672775269, 1.4803513288497925, 1.4925150871276855, 1.3574925661087036, 1.4281537532806396, 1.5895076990127563, 1.3054991960525513, 1.5017017126083374, 1.2998347282409668, 1.4846186637878418, 1.1523207426071167, 1.3163425922393799, 1.268714427947998, 1.213413119316101, 1.0347696542739868, 1.315871238708496, 1.1769744157791138, 1.0858161449432373, 1.2646116018295288, 1.377632737159729, 1.2548905611038208, 1.4697879552841187, 1.3557896614074707, 0.970572829246521, 1.2226696014404297, 1.3747185468673706, 1.2253676652908325, 1.2551606893539429, 1.1802656650543213, 0.8345088362693787, 1.3625966310501099, 1.3056803941726685, 1.2382866144180298, 1.3207350969314575, 1.220699429512024, 1.027510643005371, 1.186206340789795, 1.0137524604797363, 1.1650437116622925, 1.0328654050827026, 1.5275394916534424, 1.1815078258514404, 1.0243922472000122, 0.7158979177474976, 0.9190273880958557, 1.2650980949401855, 0.9469838738441467, 1.0495551824569702, 1.024456262588501, 1.1482151746749878, 0.9119045734405518, 0.9984546303749084, 1.1416311264038086, 1.0463732481002808, 1.0107077360153198, 1.1722347736358643, 1.1186139583587646, 0.9143289923667908, 1.0282081365585327, 0.9232180118560791, 0.890092134475708, 0.9795522689819336, 1.1133618354797363, 0.8771609663963318, 0.9801382422447205, 0.8967735767364502, 1.0264239311218262, 1.085282564163208, 1.4222376346588135, 1.0097004175186157, 1.4548554420471191, 0.8759823441505432, 1.0453137159347534, 0.9442912936210632, 0.9843570590019226, 0.8939073085784912, 0.8153746128082275, 1.0180699825286865, 1.0029468536376953, 0.8636682629585266, 0.8650052547454834, 0.8529979586601257, 1.4422626495361328, 0.8340597152709961, 0.9932720065116882, 1.156262993812561, 0.940687894821167, 0.7966428399085999, 0.8335468173027039, 1.424646258354187, 0.9234949350357056, 0.9229544997215271, 1.10469651222229, 0.9960270524024963, 0.9217435717582703]",231.50900101661682,0.8834233567200972,2.5,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0}",11558,97.03646103335062,"[0.28099969029426575, 0.12489520758390427, 0.1333816647529602, 0.21214818954467773, 0.24071836471557617, 0.2750488519668579, 0.0975399762392044, 0.2931598722934723, 0.05808595195412636, 0.12206894904375076, 0.12106552720069885, 0.18588638305664062, 0.15077157318592072, 0.19712625443935394, 0.25795331597328186, 0.6002838611602783, 0.10232105851173401, 0.08400450646877289, 0.13899654150009155, 0.08018267154693604, 0.09270458668470383, 0.31861597299575806, 0.27667781710624695, 0.4274369478225708, 0.13052397966384888, 0.23046302795410156, 0.1780456304550171, 0.36764195561408997, 0.2383682131767273, 0.023268073797225952, 0.20268960297107697, 0.13508202135562897, 0.22557102143764496, 0.17907677590847015, 0.14946520328521729, 0.09250548481941223, 0.242033913731575, 0.03268178552389145, 0.6053000092506409, 0.0927351787686348, 0.021193217486143112, 0.18207179009914398, 0.3591662645339966, 0.15261760354042053, 0.21284914016723633, 0.4250692129135132, 0.25024792551994324, 0.03326030075550079, 0.10257940739393234, 0.2855796217918396, 0.2146923691034317, 0.37257468700408936, 0.014038189314305782, 0.07943463325500488, 0.07029952108860016, 0.21076522767543793, 0.1702490597963333, 0.04743591323494911, 0.08893492817878723, 0.22037391364574432, 0.1700444221496582, 0.03456113860011101, 0.020932821556925774, 0.08924409747123718, 0.14731465280056, 0.15069983899593353, 0.0782475620508194, 0.06378637254238129, 0.05035603418946266, 0.08218280225992203, 0.019947350025177002, 0.4180234670639038, 0.055794958025217056, 0.05435914173722267, 0.06618592143058777, 0.3906431198120117, 0.017647143453359604, 0.06754884868860245, 0.31424278020858765, 0.11438591033220291, 0.03446989133954048, 0.13053466379642487, 0.01952502876520157, 0.480573832988739, 0.20706935226917267, 0.29411137104034424, 0.33642929792404175, 0.3574812710285187, 0.16514503955841064, 0.08643565326929092, 0.02048887312412262, 0.058231011033058167, 0.12227810174226761, 0.18843074142932892, 0.023188520222902298, 0.03192653879523277, 0.6085657477378845, 0.20873089134693146, 0.021022934466600418, 0.38067686557769775]",262.5862727165222,1.1777765974814063,2.2,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.0001}",11558,96.37117677553137,"[0.2265901118516922, 0.11528315395116806, 0.25435134768486023, 0.19118747115135193, 0.27331629395484924, 0.1961173415184021, 0.5065072178840637, 0.5819690823554993, 0.36643877625465393, 0.041083741933107376, 0.04856425151228905, 0.1863555759191513, 0.17458175122737885, 0.030170196667313576, 0.024617474526166916, 0.5029475688934326, 0.06786168366670609, 0.19486235082149506, 0.03451820835471153, 0.1093897894024849, 0.184525266289711, 0.33985450863838196, 0.2536831200122833, 0.2618156373500824, 0.21846094727516174, 0.11739329993724823, 0.04799298942089081, 0.30447009205818176, 0.1218644455075264, 0.11677069216966629, 0.046147335320711136, 0.612877607345581, 0.36144015192985535, 0.18664608895778656, 0.10868968814611435, 0.04097364842891693, 0.14975053071975708, 0.12871485948562622, 0.06468463689088821, 0.047069307416677475, 0.095811627805233, 0.14953657984733582, 0.08228883147239685, 0.26118388772010803, 0.022293448448181152, 0.15670758485794067, 0.17171309888362885, 0.16836152970790863, 0.12438107281923294, 0.17927533388137817, 0.09082049876451492, 0.0445946604013443, 0.1603396087884903, 0.1849808543920517, 0.5221987366676331, 0.03649365156888962, 0.042440738528966904, 0.02786501683294773, 0.05683711916208267, 0.1366829127073288, 0.4997173249721527, 0.23790127038955688, 0.19264596700668335, 0.14823319017887115, 0.04325789958238602, 0.08194487541913986, 0.3561827838420868, 0.06652827560901642, 0.2320687621831894, 0.30323365330696106, 0.5978097915649414, 0.22537511587142944, 0.2507968246936798, 0.038166724145412445, 0.23569245636463165, 0.04002470150589943, 0.0740019753575325, 0.02804732508957386, 0.11908146739006042, 0.03459195792675018, 0.5007572770118713, 0.3787304759025574, 0.1580270230770111, 0.06999420374631882, 0.23190687596797943, 0.15769228339195251, 0.10147114098072052, 0.06292476505041122, 0.2180265486240387, 0.19751888513565063, 0.40425536036491394, 0.043094735592603683, 0.0196138396859169, 0.05414268746972084, 0.04783175140619278, 0.08496683090925217, 0.16636985540390015, 0.06992185860872269, 0.11233081668615341, 0.37713882327079773]",282.804212808609,1.355476089603993,2.0,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.01, 'weight_decay': 0.001}",11558,94.96284776222568,"[0.29342859983444214, 0.39318645000457764, 0.18673402070999146, 0.31000325083732605, 0.23909401893615723, 0.43468138575553894, 0.10468768328428268, 0.34729573130607605, 0.30531004071235657, 0.19656725227832794, 0.42634913325309753, 0.4268125295639038, 0.23450827598571777, 0.4773090183734894, 0.14678412675857544, 0.24041295051574707, 0.22514759004116058, 0.1537921130657196, 0.08960333466529846, 0.38871753215789795, 0.31031155586242676, 0.24769115447998047, 0.5582162737846375, 0.14846381545066833, 0.24132953584194183, 0.2686145007610321, 0.6427811980247498, 0.1418788582086563, 0.11162460595369339, 0.6311894059181213, 0.23866477608680725, 0.10595058649778366, 0.22468434274196625, 0.25255659222602844, 0.38800522685050964, 0.07872175425291061, 0.4096841812133789, 0.349956750869751, 0.38193944096565247, 0.22570905089378357, 0.33623579144477844, 0.17194028198719025, 0.23033037781715393, 0.2380681186914444, 0.08410120755434036, 0.06735952198505402, 0.10284044593572617, 0.35093221068382263, 0.1561405509710312, 0.09961850941181183, 0.1886817365884781, 0.5760708451271057, 0.36324819922447205, 0.1814800202846527, 0.15615500509738922, 0.2921687960624695, 0.40282925963401794, 0.25856849551200867, 0.28704971075057983, 0.1816333532333374, 0.2981370985507965, 0.44646787643432617, 0.19716264307498932, 0.1448337882757187, 0.3157494068145752, 0.23929862678050995, 0.3341761529445648, 0.3649652302265167, 0.051419150084257126, 0.10882265865802765, 0.04552653059363365, 0.6171784996986389, 0.2852462828159332, 0.1951017826795578, 0.15940643846988678, 0.22253428399562836, 0.13266216218471527, 0.30413445830345154, 0.4594135284423828, 0.3838919699192047, 0.2155582457780838, 0.21986180543899536, 0.20144301652908325, 0.4331854581832886, 0.3230171799659729, 0.4750957489013672, 0.14935018122196198, 0.09345745295286179, 0.20764893293380737, 0.25167733430862427, 0.04456309601664543, 0.2000604271888733, 0.3189120590686798, 0.12424761801958084, 0.21502190828323364, 0.16273394227027893, 0.24506960809230804, 0.44115859270095825, 0.29855838418006897, 0.07692897319793701]",299.3497226238251,1.501227870830515,2.7,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.005, 'weight_decay': 0.0}",11558,97.73630551235527,"[0.20969052612781525, 0.05899413675069809, 0.2766565978527069, 0.048879850655794144, 0.13373331725597382, 0.052100833505392075, 0.03468354046344757, 0.127798929810524, 0.088798888027668, 0.43328678607940674, 0.03152190148830414, 0.0574580654501915, 0.14184090495109558, 0.022569743916392326, 0.12855809926986694, 0.03481375053524971, 0.1332062929868698, 0.0477789044380188, 0.013161543756723404, 0.09192712604999542, 0.03433796018362045, 0.2827140688896179, 0.028082488104701042, 0.11453554779291153, 0.019280415028333664, 0.08644025772809982, 0.046439312398433685, 0.12376821786165237, 0.2493164986371994, 0.07841028273105621, 0.010265175253152847, 0.026623008772730827, 0.034068863838911057, 0.24679292738437653, 0.11899849772453308, 0.03279758617281914, 0.176509290933609, 0.229600191116333, 0.024792702868580818, 0.0368041954934597, 0.03424696996808052, 0.08430543541908264, 0.16373269259929657, 0.006958034820854664, 0.025224143639206886, 0.06115185096859932, 0.009118800982832909, 0.14885447919368744, 0.04774080589413643, 0.027723120525479317, 0.02571829967200756, 0.21230129897594452, 0.025666626170277596, 0.11146991699934006, 0.006542182061821222, 0.01960868388414383, 0.022185755893588066, 0.012611868791282177, 0.13809369504451752, 0.14107796549797058, 0.06008485332131386, 0.09406162053346634, 0.014664324931800365, 0.0045173014514148235, 0.009128325618803501, 0.19464150071144104, 0.008861756883561611, 0.1138368621468544, 0.009620588272809982, 0.3683356046676636, 0.17366807162761688, 0.12126374244689941, 0.005975864827632904, 0.02591650001704693, 0.07003159821033478, 0.04528098925948143, 0.016543420031666756, 0.156308114528656, 0.09418430179357529, 0.2415817379951477, 0.09264647960662842, 0.18428464233875275, 0.11903636157512665, 0.032925039529800415, 0.02769184671342373, 0.056290458887815475, 0.11806292831897736, 0.18189087510108948, 0.10020556300878525, 0.13336123526096344, 0.25267693400382996, 0.07811898738145828, 0.12491020560264587, 0.07848596572875977, 0.0127947386354208, 0.03833488002419472, 0.007822115905582905, 0.36627447605133057, 0.06806277483701706, 0.13133734464645386]",256.3672652244568,1.0982235327609995,1.8,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.005, 'weight_decay': 0.0001}",11558,97.70174529116986,"[0.36012035608291626, 0.48171165585517883, 0.4664445221424103, 0.51016765832901, 0.13460561633110046, 0.27390897274017334, 0.08577282726764679, 0.08581523597240448, 0.02015410177409649, 0.08607207238674164, 0.32269400358200073, 0.031751275062561035, 0.13809442520141602, 0.16575413942337036, 0.13206550478935242, 0.04531572759151459, 0.10186675190925598, 0.08200256526470184, 0.024848228320479393, 0.04341369494795799, 0.2739301323890686, 0.024063967168331146, 0.04668525606393814, 0.06322923302650452, 0.1133323386311531, 0.15409821271896362, 0.012957382015883923, 0.09494218230247498, 0.039801571518182755, 0.1804053634405136, 0.09253130108118057, 0.03969037905335426, 0.11565596610307693, 0.05330803617835045, 0.020729748532176018, 0.2431189864873886, 0.30376169085502625, 0.24847063422203064, 0.0943131223320961, 0.2531396448612213, 0.43460190296173096, 0.04424578323960304, 0.20610637962818146, 0.03766404464840889, 0.02538296766579151, 0.02615877240896225, 0.07952550798654556, 0.23137407004833221, 0.10836866497993469, 0.033879928290843964, 0.20084281265735626, 0.17588591575622559, 0.1482609659433365, 0.2231830209493637, 0.03321557864546776, 0.28863561153411865, 0.02562720887362957, 0.04525691270828247, 0.03405843675136566, 0.16127453744411469, 0.07192779332399368, 0.09975451976060867, 0.31249475479125977, 0.15526066720485687, 0.1913933902978897, 0.5586826801300049, 0.14284446835517883, 0.14174939692020416, 0.04226095974445343, 0.15882113575935364, 0.2355462908744812, 0.20874176919460297, 0.03550893813371658, 0.06790968775749207, 0.502023458480835, 0.09597501903772354, 0.03605880215764046, 0.033135786652565, 0.04815303906798363, 0.19331279397010803, 0.053931042551994324, 0.05455394089221954, 0.040687479078769684, 0.17772425711154938, 0.2998098134994507, 0.01594383828341961, 0.048647597432136536, 0.20702281594276428, 0.17464321851730347, 0.22334279119968414, 0.19003243744373322, 0.08270304650068283, 0.041564345359802246, 0.19989190995693207, 0.04743858799338341, 0.0952582135796547, 0.3271282911300659, 0.13853271305561066, 0.022451074793934822, 0.4568219482898712]",265.0294201374054,1.1903924178023364,1.9,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.005, 'weight_decay': 0.001}",11558,96.28477622256783,"[0.37936532497406006, 0.3969615697860718, 0.3961983919143677, 0.5010812878608704, 0.1455918252468109, 0.2756771743297577, 0.32995471358299255, 0.2356211245059967, 0.12988023459911346, 0.11495377868413925, 0.052819546312093735, 0.16690319776535034, 0.2714199721813202, 0.12054672092199326, 0.20865769684314728, 0.08856235444545746, 0.04816599190235138, 0.07213621586561203, 0.1424909234046936, 0.1512812227010727, 0.17610131204128265, 0.04098377004265785, 0.16957318782806396, 0.12782302498817444, 0.09546168148517609, 0.17633841931819916, 0.42373040318489075, 0.3033663034439087, 0.2998010814189911, 0.25298479199409485, 0.04111442342400551, 0.3507183790206909, 0.13402661681175232, 0.3835318684577942, 0.2717146873474121, 0.06687033921480179, 0.09273120760917664, 0.07078032940626144, 0.06997670978307724, 0.03987434506416321, 0.09577202051877975, 0.05421768128871918, 0.28102508187294006, 0.10017171502113342, 0.04077204316854477, 0.08232691884040833, 0.13021458685398102, 0.2608845829963684, 0.04491112008690834, 0.19116133451461792, 0.6426874399185181, 0.2003239542245865, 0.09873063862323761, 0.11088717728853226, 0.0825972706079483, 0.14918269217014313, 0.039818909019231796, 0.21748024225234985, 0.3146010637283325, 0.06807438284158707, 0.15534880757331848, 0.19482965767383575, 0.11357810348272324, 0.28394821286201477, 0.08249151706695557, 0.09562993794679642, 0.2983265519142151, 0.17824651300907135, 0.33951541781425476, 0.28149154782295227, 0.17235617339611053, 0.21960005164146423, 0.1590275913476944, 0.09594681859016418, 0.03691091388463974, 0.26544564962387085, 0.12366577982902527, 0.21052399277687073, 0.050502147525548935, 0.1539444476366043, 0.09919548034667969, 0.6552819609642029, 0.4383429288864136, 0.2042868733406067, 0.16576983034610748, 0.44415080547332764, 0.09918355196714401, 0.0564337819814682, 0.15790922939777374, 0.2036668211221695, 0.489763081073761, 0.1687261313199997, 0.17564919590950012, 0.07442374527454376, 0.137551948428154, 0.29352885484695435, 0.1539788395166397, 0.1931840479373932, 0.0626608207821846, 0.3338681161403656]",286.12257957458496,1.393745409849599,2.2,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0}",11558,98.70399170554691,"[0.766023576259613, 0.49858811497688293, 0.3746950328350067, 0.5065965056419373, 0.37566301226615906, 0.17798899114131927, 0.17706799507141113, 0.03287998214364052, 0.08189266175031662, 0.13306652009487152, 0.14125189185142517, 0.08863190561532974, 0.27649733424186707, 0.2726900279521942, 0.15165027976036072, 0.050231609493494034, 0.055227819830179214, 0.1486911177635193, 0.09089216589927673, 0.16657215356826782, 0.08346646279096603, 0.023311687633395195, 0.137152761220932, 0.16854043304920197, 0.10470937937498093, 0.021722612902522087, 0.1893528550863266, 0.04041919857263565, 0.036331407725811005, 0.035340938717126846, 0.1394357830286026, 0.0280006006360054, 0.049618110060691833, 0.18866285681724548, 0.1024438887834549, 0.15285789966583252, 0.07122866064310074, 0.04032670333981514, 0.1605285108089447, 0.37873008847236633, 0.09073907881975174, 0.040187835693359375, 0.06001868098974228, 0.4734443724155426, 0.15623636543750763, 0.008352554403245449, 0.1302555799484253, 0.08712509274482727, 0.0223903376609087, 0.3227473497390747, 0.21175092458724976, 0.1741897016763687, 0.11875205487012863, 0.029675250872969627, 0.12133484333753586, 0.01160928513854742, 0.07155973464250565, 0.02004174143075943, 0.2523404359817505, 0.05126936733722687, 0.009347539395093918, 0.01491928193718195, 0.07928324490785599, 0.13118880987167358, 0.0829596221446991, 0.09369797259569168, 0.19253449141979218, 0.13464342057704926, 0.18805909156799316, 0.2600770592689514, 0.013248923234641552, 0.5763634443283081, 0.03355555608868599, 0.08311037719249725, 0.014782496728003025, 0.07740122079849243, 0.040545061230659485, 0.020847423002123833, 0.21506500244140625, 0.18205170333385468, 0.045923199504613876, 0.0231784638017416, 0.00649244524538517, 0.02429468184709549, 0.016246221959590912, 0.2248351126909256, 0.010379047133028507, 0.011865204200148582, 0.0067797270603477955, 0.015052339993417263, 0.14198176562786102, 0.2092605084180832, 0.04146629199385643, 0.025227991864085197, 0.02113182470202446, 0.014955955557525158, 0.14410385489463806, 0.019562117755413055, 0.02320430986583233, 0.021399082615971565]",253.03761076927185,1.0495757793194682,2.1,7.1
"{'dropout_prob': 0.3, 'epochs': 100, 'hidden_layers': [128, 64, 32], 'learning_rate': 0.001, 'weight_decay': 0.0001}",11558,98.56575082080525,"[0.6779956221580505, 0.20761221647262573, 0.39562156796455383, 0.4381054937839508, 0.615332305431366, 0.30771759152412415, 0.09597528725862503, 0.1516149491071701, 0.05956307426095009, 0.04487698897719383, 0.1088285893201828, 0.10888545215129852, 0.06321900337934494, 0.39588963985443115, 0.08389508724212646, 0.1496068388223648, 0.294443279504776, 0.2153824418783188, 0.10550165176391602, 0.4067278802394867, 0.16336144506931305, 0.029615236446261406, 0.34449467062950134, 0.37975165247917175, 0.25413960218429565, 0.033982280641794205, 0.017614809796214104, 0.08187822997570038, 0.059173669666051865, 0.026103930547833443, 0.20202693343162537, 0.1766941100358963, 0.09040066599845886, 0.17584320902824402, 0.15035828948020935, 0.08204773813486099, 0.026369106024503708, 0.4047754406929016, 0.0855821743607521, 0.07000115513801575, 0.17205104231834412, 0.01702764444053173, 0.024583401158452034, 0.07272234559059143, 0.0727064460515976, 0.16521255671977997, 0.0916561409831047, 0.07222668081521988, 0.06961490213871002, 0.020149854943156242, 0.01897970214486122, 0.1373394876718521, 0.041728291660547256, 0.012032904662191868, 0.02788628824055195, 0.16142727434635162, 0.03857181966304779, 0.01724347285926342, 0.029072420671582222, 0.14483743906021118, 0.06172866001725197, 0.05278543382883072, 0.2215566784143448, 0.29276517033576965, 0.039525482803583145, 0.01107238233089447, 0.15566812455654144, 0.10366914421319962, 0.056670043617486954, 0.04915552958846092, 0.027539946138858795, 0.0130000626668334, 0.32472941279411316, 0.033417634665966034, 0.07235633581876755, 0.20826636254787445, 0.2877168357372284, 0.39121583104133606, 0.011636667884886265, 0.01086812000721693, 0.012286045588552952, 0.0404202938079834, 0.10706839710474014, 0.047477494925260544, 0.03254937753081322, 0.08053356409072876, 0.01537373661994934, 0.17856435477733612, 0.01310972310602665, 0.1613512486219406, 0.04133838787674904, 0.2180517613887787, 0.027121204882860184, 0.029227228835225105, 0.13890033960342407, 0.32069042325019836, 0.05445672571659088, 0.34023338556289673, 0.02279367484152317, 0.12810252606868744]",257.65286588668823,1.108127226487049,3.2,7.1
